timestamp,action,qty,price,pnl
1772049780,entry,-3,18.500000,-0.300000
1772051460,exit,1,18.500000,-0.100000
1772051520,exit,1,18.000000,0.400000
1772051820,exit,1,17.500000,0.900000
1772054820,entry,3,16.500000,-0.300000
1772055180,stop_loss,-3,12.000000,-13.800000
1772056200,entry,3,13.000000,-0.300000
1772066820,max_hold,-3,12.000000,-3.300000
1772067780,entry,-3,12.000000,-0.300000
1772071680,exit,1,12.000000,-0.100000
1772071800,exit,1,11.500000,0.400000
1772072400,exit,1,11.000000,0.900000
1772074980,entry,3,8.000000,-0.300000
1772075880,exit,-1,8.500000,0.400000
1772076600,exit,-1,8.500000,0.400000
1772081820,max_hold,-1,8.000000,-0.100000
1772087160,entry,-3,8.500000,-0.300000
1772087880,exit,1,8.500000,-0.100000
1772087940,exit,1,8.000000,0.400000
1772090520,exit,1,6.500000,1.900000
1772091240,entry,3,8.000000,-0.300000
1772091480,stop_loss,-3,4.500000,-10.800000
1772105160,entry,-3,6.500000,-0.300000
1772105340,exit,1,6.500000,-0.100000
1772105820,exit,1,6.000000,0.400000
1772106240,exit,1,5.500000,0.900000
1772111400,entry,3,2.500000,-0.300000
1772111640,exit,-1,2.500000,-0.100000
1772112000,exit,-1,4.000000,1.400000
1772112060,exit,-1,4.500000,1.900000
1772118000,entry,-3,6.000000,-0.300000
1772118060,stop_loss,3,47.000000,-123.300000
1772118180,entry,-3,6.500000,-0.300000
1772118240,stop_loss,3,26.000000,-58.800000
1772118720,entry,-3,6.000000,-0.300000
1772118780,stop_loss,3,30.000000,-72.300000
1772132820,entry,-3,18.000000,-0.300000
1772132820,exit,1,17.500000,0.400000
1772132880,exit,1,17.500000,0.400000
1772132940,stop_loss,1,24.500000,-6.600000
1772133360,entry,-3,17.000000,-0.300000
1772133360,stop_loss,3,23.500000,-19.800000
1772133480,entry,-3,17.000000,-0.300000
1772133480,stop_loss,3,26.500000,-28.800000
1772133600,entry,-3,18.500000,-0.300000
1772133660,stop_loss,3,27.500000,-27.300000
1772135760,entry,-3,19.000000,-0.300000
1772135760,stop_loss,3,32.500000,-40.800000
1772136240,entry,-3,28.500000,-0.300000
1772136240,exit,1,19.500000,8.900000
1772136360,exit,1,27.500000,0.900000
1772136360,exit,1,19.000000,9.400000
1772138460,entry,-3,18.500000,-0.300000
1772138460,stop_loss,3,65.500000,-141.300000
1772138580,entry,-3,60.500000,-0.300000
1772138640,stop_loss,3,64.500000,-12.300000
1772138700,entry,-3,18.000000,-0.300000
1772138760,stop_loss,3,52.500000,-103.800000
1772161260,entry,-3,21.500000,-0.300000
1772161440,stop_loss,3,26.000000,-13.800000
1772161680,entry,-3,24.500000,-0.300000
1772161920,stop_loss,3,28.500000,-12.300000
1772162040,entry,-3,26.000000,-0.300000
1772163060,exit,1,26.000000,-0.100000
1772163120,exit,1,25.000000,0.900000
1772163180,exit,1,24.500000,1.400000
1772170140,entry,-3,24.000000,-0.300000
1772170980,exit,1,23.500000,0.400000
1772171040,exit,1,23.500000,0.400000
1772171880,exit,1,23.000000,0.900000
1772176140,entry,-3,22.500000,-0.300000
