timestamp,price,bid,ask,volume
1769871660,56.500000,19.000000,94.000000,0.000000
1769871720,20.500000,19.000000,22.000000,0.000000
1769871780,20.500000,19.000000,22.000000,0.000000
1769871840,22.000000,21.000000,26.000000,5.000000
1769871900,24.000000,22.000000,26.000000,0.000000
1769871960,24.000000,22.000000,26.000000,0.000000
1769872020,27.000000,22.000000,28.000000,69.000000
1769872080,28.000000,22.000000,30.000000,18.000000
1769872140,26.000000,22.000000,30.000000,0.000000
1769872200,25.500000,22.000000,29.000000,0.000000
1769872260,25.500000,22.000000,29.000000,0.000000
1769872320,25.500000,24.000000,27.000000,0.000000
1769872380,26.500000,24.000000,29.000000,0.000000
1769872440,26.500000,24.000000,29.000000,0.000000
1769872500,26.500000,24.000000,29.000000,0.000000
1769872560,26.000000,24.000000,28.000000,0.000000
1769872620,26.000000,24.000000,28.000000,0.000000
1769872680,27.500000,26.000000,29.000000,0.000000
1769872740,27.000000,26.000000,28.000000,0.000000
1769872800,27.000000,26.000000,28.000000,0.000000
1769872860,28.000000,26.000000,28.000000,27.000000
1769872920,26.500000,26.000000,27.000000,0.000000
1769872980,26.500000,26.000000,27.000000,0.000000
1769873040,27.000000,26.000000,28.000000,0.000000
1769873100,25.500000,25.000000,26.000000,0.000000
1769873160,25.500000,25.000000,26.000000,0.000000
1769873220,25.500000,25.000000,26.000000,0.000000
1769873280,25.500000,25.000000,26.000000,0.000000
1769873340,25.500000,25.000000,26.000000,0.000000
1769873400,25.500000,25.000000,26.000000,0.000000
1769873460,25.500000,25.000000,26.000000,0.000000
1769873520,25.500000,25.000000,26.000000,0.000000
1769873580,25.500000,25.000000,26.000000,0.000000
1769873640,25.500000,25.000000,26.000000,0.000000
1769873700,25.500000,25.000000,26.000000,0.000000
1769873760,25.500000,25.000000,26.000000,0.000000
1769873820,25.500000,25.000000,26.000000,0.000000
1769873880,26.000000,25.000000,26.000000,18.000000
1769873940,25.500000,25.000000,26.000000,0.000000
1769874000,25.500000,25.000000,26.000000,0.000000
1769874060,25.500000,25.000000,26.000000,0.000000
1769874120,25.500000,25.000000,26.000000,0.000000
1769874180,25.500000,25.000000,26.000000,0.000000
1769874240,25.500000,25.000000,26.000000,0.000000
1769874300,25.500000,25.000000,26.000000,0.000000
1769874360,25.500000,25.000000,26.000000,0.000000
1769874420,25.500000,25.000000,26.000000,0.000000
1769874480,25.500000,25.000000,26.000000,0.000000
1769874540,25.500000,25.000000,26.000000,0.000000
1769874600,25.500000,25.000000,26.000000,0.000000
1769874660,25.000000,25.000000,26.000000,19.000000
1769874720,25.500000,25.000000,26.000000,0.000000
1769874780,25.500000,25.000000,26.000000,0.000000
1769874840,25.500000,25.000000,26.000000,0.000000
1769874900,25.500000,25.000000,26.000000,0.000000
1769874960,25.500000,25.000000,26.000000,0.000000
1769875020,25.500000,25.000000,26.000000,0.000000
1769875080,25.500000,25.000000,26.000000,0.000000
1769875140,25.500000,25.000000,26.000000,0.000000
1769875200,25.500000,25.000000,26.000000,0.000000
1769875260,25.000000,25.000000,26.000000,30.000000
1769875320,25.500000,25.000000,26.000000,0.000000
1769875380,25.500000,25.000000,26.000000,0.000000
1769875440,25.500000,25.000000,26.000000,0.000000
1769875500,25.500000,25.000000,26.000000,0.000000
1769875560,25.500000,25.000000,26.000000,0.000000
1769875620,26.000000,25.000000,27.000000,20.000000
1769875680,26.000000,25.000000,27.000000,0.000000
1769875740,27.000000,25.000000,29.000000,0.000000
1769875800,26.500000,25.000000,28.000000,0.000000
1769875860,27.000000,25.000000,29.000000,0.000000
1769875920,27.000000,25.000000,29.000000,0.000000
1769875980,26.000000,26.000000,27.000000,2.000000
1769876040,26.500000,26.000000,27.000000,0.000000
1769876100,26.500000,26.000000,27.000000,0.000000
1769876160,26.500000,26.000000,27.000000,0.000000
1769876220,29.000000,27.000000,30.000000,51.000000
1769876280,28.500000,27.000000,30.000000,0.000000
1769876340,29.000000,28.000000,30.000000,0.000000
1769876400,29.000000,28.000000,30.000000,0.000000
1769876460,29.500000,29.000000,30.000000,0.000000
1769876520,29.500000,29.000000,30.000000,0.000000
1769876580,29.500000,29.000000,30.000000,0.000000
1769876640,29.500000,29.000000,30.000000,0.000000
1769876700,29.500000,29.000000,30.000000,0.000000
1769876760,29.500000,29.000000,30.000000,0.000000
1769876820,29.500000,29.000000,30.000000,0.000000
1769876880,29.500000,29.000000,30.000000,0.000000
1769876940,29.500000,29.000000,30.000000,0.000000
1769877000,29.500000,29.000000,30.000000,0.000000
1769877060,29.500000,29.000000,30.000000,0.000000
1769877120,29.500000,29.000000,30.000000,0.000000
1769877180,30.500000,30.000000,31.000000,0.000000
1769877240,30.500000,30.000000,31.000000,0.000000
1769877300,30.500000,30.000000,31.000000,0.000000
1769877360,30.500000,30.000000,31.000000,0.000000
1769877420,30.500000,30.000000,31.000000,0.000000
1769877480,30.500000,30.000000,31.000000,0.000000
1769877540,30.500000,30.000000,31.000000,0.000000
1769877600,30.500000,30.000000,31.000000,0.000000
1769877660,30.500000,30.000000,31.000000,0.000000
1769877720,30.500000,30.000000,31.000000,0.000000
1769877780,30.500000,30.000000,31.000000,0.000000
1769877840,30.500000,30.000000,31.000000,0.000000
1769877900,30.500000,30.000000,31.000000,0.000000
1769877960,30.500000,30.000000,31.000000,0.000000
1769878020,30.500000,30.000000,31.000000,0.000000
1769878080,30.500000,30.000000,31.000000,0.000000
1769878140,31.000000,32.000000,33.000000,473.000000
