timestamp,price,bid,ask,volume
1768402860,2.500000,2.000000,3.000000,0.000000
1768402920,3.000000,3.000000,95.000000,4.000000
1768402980,27.500000,3.000000,52.000000,0.000000
1768403040,35.000000,20.000000,50.000000,0.000000
1768403280,50.000000,50.000000,51.000000,10.000000
1768403340,50.500000,50.000000,51.000000,0.000000
1768403400,51.000000,50.000000,51.000000,100.000000
1768403460,50.500000,50.000000,51.000000,0.000000
1768403520,50.000000,50.000000,51.000000,4.000000
1768403580,50.500000,50.000000,51.000000,0.000000
1768403640,35.500000,20.000000,51.000000,0.000000
1768403700,45.000000,28.000000,50.000000,10.000000
1768403760,46.000000,45.000000,51.000000,44.000000
1768403820,45.000000,45.000000,50.000000,20.000000
1768403880,46.000000,46.000000,50.000000,75.000000
1768403940,45.000000,44.000000,50.000000,22.000000
1768404000,44.000000,44.000000,47.000000,89.000000
1768404060,37.000000,37.000000,47.000000,30.000000
1768404120,31.000000,31.000000,43.000000,120.000000
1768404180,44.000000,45.000000,50.000000,54.000000
1768404240,45.000000,45.000000,50.000000,10.000000
1768404300,45.000000,45.000000,46.000000,20.000000
1768404360,45.000000,45.000000,46.000000,34.000000
1768404420,45.000000,45.000000,48.000000,20.000000
1768404480,45.000000,45.000000,48.000000,32.000000
1768404540,30.000000,31.000000,45.000000,52.000000
1768404600,45.000000,33.000000,45.000000,70.000000
1768404660,34.000000,34.000000,49.000000,46.000000
1768404720,40.500000,31.000000,50.000000,0.000000
1768404780,40.500000,32.000000,49.000000,0.000000
1768404840,40.000000,32.000000,48.000000,0.000000
1768404900,49.000000,31.000000,49.000000,10.000000
1768404960,40.000000,32.000000,48.000000,0.000000
1768405020,40.000000,31.000000,49.000000,0.000000
1768405080,41.500000,33.000000,50.000000,0.000000
1768405140,41.000000,32.000000,50.000000,0.000000
1768405200,41.500000,32.000000,51.000000,0.000000
1768405260,41.000000,32.000000,50.000000,0.000000
1768405320,40.000000,31.000000,49.000000,0.000000
1768405380,39.500000,30.000000,49.000000,0.000000
1768405440,39.500000,31.000000,48.000000,0.000000
1768405500,43.500000,37.000000,50.000000,0.000000
1768405560,43.500000,41.000000,46.000000,0.000000
1768405620,44.500000,41.000000,48.000000,0.000000
1768405680,48.000000,46.000000,50.000000,0.000000
1768405740,47.500000,44.000000,51.000000,0.000000
1768405800,45.500000,41.000000,50.000000,0.000000
1768405860,41.500000,35.000000,48.000000,0.000000
1768405920,38.000000,35.000000,41.000000,0.000000
1768405980,36.000000,36.000000,41.000000,17.000000
1768406040,35.000000,33.000000,37.000000,0.000000
1768406100,34.000000,32.000000,36.000000,0.000000
1768406160,34.000000,34.000000,37.000000,9.000000
1768406220,34.000000,33.000000,46.000000,2.000000
1768406280,44.000000,44.000000,48.000000,24.000000
1768406340,46.500000,45.000000,48.000000,0.000000
1768406400,47.500000,45.000000,50.000000,0.000000
1768406460,45.000000,44.000000,50.000000,10.000000
1768406520,46.000000,46.000000,51.000000,10.000000
1768406580,46.500000,46.000000,47.000000,0.000000
1768406640,46.500000,46.000000,47.000000,0.000000
1768406700,44.000000,44.000000,45.000000,5.000000
1768406760,45.000000,46.000000,47.000000,34.000000
1768406820,46.000000,45.000000,47.000000,7.000000
1768406880,46.500000,46.000000,47.000000,0.000000
1768406940,46.500000,46.000000,47.000000,0.000000
1768407000,46.000000,46.000000,47.000000,7.000000
1768407060,45.500000,44.000000,47.000000,0.000000
1768407120,44.000000,43.000000,45.000000,0.000000
1768407180,44.500000,44.000000,45.000000,0.000000
1768407240,43.500000,43.000000,44.000000,0.000000
1768407300,43.500000,43.000000,44.000000,0.000000
1768407360,43.500000,43.000000,44.000000,0.000000
1768407420,43.000000,42.000000,44.000000,0.000000
1768407480,43.500000,43.000000,44.000000,0.000000
1768407540,43.500000,43.000000,44.000000,0.000000
1768407600,43.000000,43.000000,44.000000,7.000000
