timestamp,action,qty,price,pnl
1772055000,entry,3,16.500000,-0.300000
1772055180,stop_loss,-3,12.000000,-13.800000
1772071860,entry,3,12.000000,-0.300000
1772071980,exit,-1,12.000000,-0.100000
1772074080,stop_loss,-2,8.500000,-7.200000
1772087160,entry,-3,8.500000,-0.300000
1772087880,exit,1,8.500000,-0.100000
1772087940,exit,1,8.000000,0.400000
1772090520,exit,1,6.500000,1.900000
1772091600,entry,3,7.500000,-0.300000
1772092680,exit,-1,7.500000,-0.100000
1772103240,stop_loss,-2,4.000000,-7.200000
1772111400,entry,3,2.500000,-0.300000
1772111640,exit,-1,2.500000,-0.100000
1772112000,exit,-1,4.000000,1.400000
1772112060,exit,-1,4.500000,1.900000
1772118000,entry,-3,6.000000,-0.300000
1772118060,stop_loss,3,47.000000,-123.300000
1772118720,entry,-3,6.000000,-0.300000
1772118780,stop_loss,3,30.000000,-72.300000
1772132820,entry,-3,18.000000,-0.300000
1772132820,exit,1,17.500000,0.400000
1772132880,exit,1,17.500000,0.400000
1772132940,stop_loss,1,24.500000,-6.600000
1772133720,entry,-3,16.500000,-0.300000
1772133720,stop_loss,3,26.500000,-30.300000
1772135760,entry,-3,19.000000,-0.300000
1772135760,stop_loss,3,32.500000,-40.800000
1772138460,entry,-3,18.500000,-0.300000
1772138460,stop_loss,3,65.500000,-141.300000
1772161680,entry,-3,24.500000,-0.300000
1772161920,stop_loss,3,28.500000,-12.300000
1772176920,entry,-3,29.000000,-0.300000
1772179320,stop_loss,3,32.500000,-10.800000
1772193960,entry,3,26.500000,-0.300000
1772194620,exit,-1,27.500000,0.900000
1772194980,exit,-1,27.500000,0.900000
1772195160,exit,-1,28.000000,1.400000
1772198940,entry,-3,29.500000,-0.300000
1772201640,exit,1,28.500000,0.900000
1772202000,exit,1,28.500000,0.900000
1772202240,exit,1,28.500000,0.900000
1772203200,entry,3,28.500000,-0.300000
1772203740,stop_loss,-3,25.000000,-10.800000
1772204580,entry,3,27.500000,-0.300000
1772204760,stop_loss,-3,9.500000,-54.300000
1772208000,entry,3,22.500000,-0.300000
1772208000,stop_loss,-3,17.000000,-16.800000
1772209200,entry,-3,21.500000,-0.300000
1772209260,stop_loss,3,29.500000,-24.300000
1772210280,entry,-3,22.000000,-0.300000
1772210340,stop_loss,3,31.500000,-28.800000
1772249040,entry,-3,30.500000,-0.300000
1772249100,stop_loss,3,34.500000,-12.300000
1772254200,entry,-3,28.500000,-0.300000
1772254380,stop_loss,3,33.500000,-15.300000
1772256360,entry,3,18.500000,-0.300000
1772256420,exit,-1,18.500000,-0.100000
1772256600,exit,-1,19.500000,0.900000
1772256720,exit,-1,20.500000,1.900000
1772261640,entry,-3,5.500000,-0.300000
1772262000,stop_loss,3,9.500000,-12.300000
1772278680,entry,3,8.500000,-0.300000
1772279820,stop_loss,-3,0.500000,-24.300000
1772288280,entry,3,1.500000,-0.300000
1772290860,exit,-1,58.500000,56.900000
1772290920,exit,-1,41.000000,39.400000
1772290980,exit,-1,32.500000,30.900000
1772291100,entry,-3,32.500000,-0.300000
1772291160,exit,1,29.000000,3.400000
1772291280,exit,1,28.500000,3.900000
1772291340,exit,1,28.500000,3.900000
1772338740,entry,3,34.000000,-0.300000
1772338920,exit,-1,34.500000,0.400000
1772341800,exit,-1,34.500000,0.400000
1772342220,exit,-1,35.500000,1.400000
1772348040,entry,3,16.500000,-0.300000
1772348100,exit,-1,17.500000,0.900000
1772348160,exit,-1,18.500000,1.900000
1772348220,exit,-1,18.000000,1.400000
1772354460,entry,-3,18.500000,-0.300000
1772354520,exit,1,17.000000,1.400000
1772354700,exit,1,17.500000,0.900000
1772355420,stop_loss,1,22.500000,-4.100000
1772365560,entry,-3,24.500000,-0.300000
1772365620,exit,1,23.500000,0.900000
1772365680,exit,1,24.000000,0.400000
1772366220,exit,1,22.500000,1.900000
1772367060,entry,-3,25.000000,-0.300000
1772367480,exit,1,24.500000,0.400000
1772367540,exit,1,24.000000,0.900000
1772367720,exit,1,24.000000,0.900000
1772368800,entry,3,21.500000,-0.300000
1772368920,exit,-1,21.500000,-0.100000
1772368980,exit,-1,22.500000,0.900000
1772369040,exit,-1,22.500000,0.900000
1772372100,entry,-3,24.500000,-0.300000
1772372220,stop_loss,3,32.500000,-24.300000
1772377200,entry,-3,32.000000,-0.300000
1772377260,stop_loss,3,47.500000,-46.800000
1772378040,entry,3,33.000000,-0.300000
1772378100,stop_loss,-3,6.500000,-79.800000
1772417700,entry,-3,7.000000,-0.300000
