timestamp,price,rolling_mean,rolling_std,spike_flag,confirmation_status,action_taken,position,cash,equity,realized_pnl,unrealized_pnl
1772031660,47.000000,47.000000,0.000000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772031720,25.500000,36.250000,10.750000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772031840,25.500000,32.666667,10.135197,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772031900,25.500000,30.875000,9.309773,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032560,23.000000,29.300000,8.902809,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032620,23.000000,28.250000,8.459462,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032680,23.000000,27.500000,8.044519,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032800,27.000000,27.437500,7.526775,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032980,23.000000,26.944444,7.232045,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033040,25.000000,26.750000,6.885674,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033100,27.000000,26.772727,6.565625,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033160,25.000000,26.625000,6.305173,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033400,25.000000,26.500000,6.073271,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033700,24.500000,26.357143,5.874973,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033820,23.000000,26.133333,5.737208,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033940,23.500000,25.968750,5.591480,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035380,23.500000,25.823529,5.455545,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035500,23.000000,25.666667,5.341140,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035800,23.500000,25.552632,5.221148,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036040,23.500000,25.450000,5.108571,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036160,23.500000,25.357143,5.002720,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036400,23.500000,25.272727,4.902984,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036580,23.500000,25.195652,4.808821,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036640,23.000000,25.104167,4.727973,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036700,21.000000,24.940000,4.701744,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037000,22.500000,24.846154,4.634256,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037060,22.000000,24.740741,4.579282,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037660,22.000000,24.642857,4.525438,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037960,22.000000,24.551724,4.472801,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772038560,21.500000,24.450000,4.431610,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772038860,21.500000,24.354839,4.390594,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772038920,20.000000,24.218750,4.387371,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039220,20.000000,24.090909,4.380491,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039340,21.000000,24.000000,4.347075,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
