timestamp,action,qty,price,pnl
1772046360,entry,-3,16.500000,-0.300000
1772046480,exit,1,15.500000,0.900000
1772046540,exit,1,14.500000,1.900000
1772046780,exit,1,14.500000,1.900000
1772049180,entry,3,13.000000,-0.300000
1772055060,stop_loss,-3,7.500000,-16.800000
1772060880,entry,-3,13.000000,-0.300000
1772061900,stop_loss,3,20.500000,-22.800000
1772062200,entry,-3,15.500000,-0.300000
1772062440,exit,1,14.500000,0.900000
1772062800,exit,1,15.000000,0.400000
1772064300,stop_loss,1,24.500000,-9.100000
1772071920,entry,3,16.000000,-0.300000
1772072940,exit,-1,16.500000,0.400000
1772073060,exit,-1,17.000000,0.900000
1772073360,exit,-1,17.500000,1.400000
1772077440,entry,3,13.500000,-0.300000
1772079000,exit,-1,13.500000,-0.100000
1772082540,stop_loss,-2,8.500000,-10.200000
1772082660,entry,3,12.500000,-0.300000
1772082840,exit,-1,12.500000,-0.100000
1772082960,exit,-1,13.500000,0.900000
1772083200,exit,-1,13.500000,0.900000
1772083800,entry,-3,13.000000,-0.300000
1772084400,exit,1,13.000000,-0.100000
1772084820,stop_loss,2,22.500000,-19.200000
1772085780,entry,-3,19.500000,-0.300000
1772086380,exit,1,17.500000,1.900000
1772086440,exit,1,11.500000,7.900000
1772086560,exit,1,16.000000,3.400000
1772090280,entry,3,14.500000,-0.300000
1772090340,exit,-1,17.500000,2.900000
1772090460,exit,-1,15.000000,0.400000
1772090520,exit,-1,16.000000,1.400000
1772104260,entry,-3,19.500000,-0.300000
1772104680,exit,1,19.000000,0.400000
1772104980,exit,1,17.500000,1.900000
1772105040,exit,1,18.500000,0.900000
1772108940,entry,3,17.500000,-0.300000
1772112360,exit,-1,17.500000,-0.100000
1772112480,exit,-1,18.500000,0.900000
1772113380,exit,-1,18.500000,0.900000
1772117340,entry,3,16.000000,-0.300000
1772117940,exit,-1,16.500000,0.400000
1772118060,exit,-1,44.000000,27.900000
1772118180,exit,-1,28.000000,11.900000
1772118300,entry,-3,16.500000,-0.300000
1772118600,stop_loss,3,31.500000,-45.300000
1772118660,entry,-3,16.000000,-0.300000
1772118720,stop_loss,3,37.500000,-64.800000
1772122800,entry,3,23.000000,-0.300000
1772122860,stop_loss,-3,12.500000,-31.800000
1772124240,entry,-3,15.000000,-0.300000
1772124300,exit,1,12.500000,2.400000
1772124480,exit,1,13.000000,1.900000
1772124600,stop_loss,1,18.500000,-3.600000
1772124780,entry,-3,22.000000,-0.300000
1772125080,exit,1,20.500000,1.400000
1772125140,exit,1,19.500000,2.400000
1772125440,exit,1,19.500000,2.400000
1772126880,entry,3,13.000000,-0.300000
1772126880,exit,-1,22.500000,9.400000
1772126940,exit,-1,22.500000,9.400000
1772127000,exit,-1,24.000000,10.900000
1772127360,entry,-3,18.500000,-0.300000
1772127420,exit,1,16.500000,1.900000
1772127480,stop_loss,2,25.500000,-14.200000
1772128200,entry,-3,29.500000,-0.300000
1772128260,exit,1,28.000000,1.400000
1772128260,exit,1,27.500000,1.900000
1772128320,exit,1,27.500000,1.900000
1772132280,entry,-3,30.000000,-0.300000
1772132340,exit,1,24.500000,5.400000
1772132400,exit,1,25.500000,4.400000
1772132460,exit,1,24.500000,5.400000
1772134800,entry,-3,31.000000,-0.300000
1772134860,stop_loss,3,47.500000,-49.800000
1772135040,entry,-3,46.000000,-0.300000
1772135100,stop_loss,3,73.500000,-82.800000
1772135220,entry,-3,50.500000,-0.300000
1772135280,exit,1,31.500000,18.900000
1772135280,stop_loss,2,63.500000,-26.200000
1772135460,entry,-3,30.000000,-0.300000
1772135520,stop_loss,3,64.500000,-103.800000
1772138520,entry,3,7.500000,-0.300000
1772138640,exit,-1,23.000000,15.400000
1772138700,exit,-1,41.500000,33.900000
1772138760,exit,-1,43.500000,35.900000
1772148540,entry,3,22.500000,-0.300000
1772148720,exit,-1,23.500000,0.900000
1772148840,exit,-1,23.500000,0.900000
1772148900,exit,-1,25.500000,2.900000
1772149200,entry,3,27.000000,-0.300000
1772150040,stop_loss,-3,20.500000,-19.800000
1772150100,entry,3,20.000000,-0.300000
1772150160,stop_loss,-3,0.000000,-60.300000
1772161680,entry,-3,19.000000,-0.300000
1772162520,exit,1,19.000000,-0.100000
1772163240,exit,1,17.000000,1.900000
1772163300,exit,1,16.500000,2.400000
1772163960,entry,3,13.500000,-0.300000
1772164080,exit,-1,22.500000,8.900000
1772164320,exit,-1,16.000000,2.400000
1772164380,exit,-1,17.000000,3.400000
1772172180,entry,-3,23.000000,-0.300000
1772173320,exit,1,22.500000,0.400000
1772173680,exit,1,21.500000,1.400000
1772173740,exit,1,20.500000,2.400000
1772180820,entry,-3,23.000000,-0.300000
1772181240,exit,1,22.500000,0.400000
1772181300,exit,1,21.000000,1.900000
1772181360,exit,1,20.000000,2.900000
1772187420,entry,-3,14.000000,-0.300000
1772191500,stop_loss,3,19.500000,-16.800000
1772191620,entry,-3,17.500000,-0.300000
1772192220,exit,1,14.500000,2.900000
1772192280,exit,1,13.000000,4.400000
1772192340,exit,1,14.000000,3.400000
1772192760,entry,3,17.500000,-0.300000
1772192820,stop_loss,-3,8.500000,-27.300000
1772193360,entry,3,13.500000,-0.300000
1772193780,exit,-1,15.500000,1.900000
1772193840,exit,-1,17.000000,3.400000
1772193900,exit,-1,17.000000,3.400000
1772196780,entry,-3,23.000000,-0.300000
1772196840,stop_loss,3,27.500000,-13.800000
1772197020,entry,-3,24.000000,-0.300000
1772197140,stop_loss,3,28.500000,-13.800000
1772197320,entry,-3,27.000000,-0.300000
1772198340,stop_loss,3,30.500000,-10.800000
1772200380,entry,3,20.000000,-0.300000
1772200560,stop_loss,-3,15.500000,-13.800000
1772202540,entry,-3,20.000000,-0.300000
1772203020,stop_loss,3,24.500000,-13.800000
1772204220,entry,-3,21.000000,-0.300000
1772204460,stop_loss,3,48.500000,-82.800000
1772204520,entry,-3,20.500000,-0.300000
1772204580,stop_loss,3,42.000000,-64.800000
1772213880,entry,-3,40.000000,-0.300000
1772213880,exit,1,14.000000,25.900000
1772213940,stop_loss,2,49.500000,-19.200000
1772215980,entry,-3,12.000000,-0.300000
1772216040,stop_loss,3,33.500000,-64.800000
1772219220,entry,-3,13.500000,-0.300000
1772219280,stop_loss,3,29.500000,-48.300000
1772222880,entry,-3,28.000000,-0.300000
1772222940,exit,1,16.000000,11.900000
1772223000,stop_loss,2,31.500000,-7.200000
1772223120,entry,-3,43.500000,-0.300000
1772223120,exit,1,16.000000,27.400000
1772223180,exit,1,42.000000,1.400000
1772223240,exit,1,41.500000,1.900000
1772223360,entry,-3,55.000000,-0.300000
1772223420,exit,1,54.500000,0.400000
1772223420,exit,1,16.000000,38.900000
1772223480,exit,1,15.500000,39.400000
1772255400,entry,-3,9.500000,-0.300000
1772255460,stop_loss,3,15.500000,-18.300000
1772256540,entry,-3,12.500000,-0.300000
1772257020,exit,1,12.000000,0.400000
1772257080,exit,1,11.500000,0.900000
1772257200,exit,1,11.500000,0.900000
1772263380,entry,-3,16.500000,-0.300000
1772263440,stop_loss,3,21.500000,-15.300000
1772271120,entry,-3,30.000000,-0.300000
1772271180,exit,1,29.500000,0.400000
1772271240,exit,1,28.500000,1.400000
1772271300,exit,1,29.000000,0.900000
1772278860,entry,3,25.500000,-0.300000
1772278920,exit,-1,26.000000,0.400000
1772278980,exit,-1,26.000000,0.400000
1772279760,exit,-1,26.500000,0.900000
1772280300,entry,3,26.000000,-0.300000
1772280600,stop_loss,-3,22.500000,-10.800000
1772286600,entry,-3,27.500000,-0.300000
1772286660,exit,1,27.500000,-0.100000
1772286720,exit,1,27.000000,0.400000
1772286900,exit,1,26.500000,0.900000
1772290860,entry,3,26.000000,-0.300000
1772290920,stop_loss,-3,14.500000,-34.800000
1772291220,entry,3,25.500000,-0.300000
1772291340,stop_loss,-3,7.500000,-54.300000
1772291520,entry,3,22.000000,-0.300000
1772291580,stop_loss,-3,12.500000,-28.800000
1772299200,entry,-3,27.500000,-0.300000
1772299320,exit,1,24.000000,3.400000
1772299380,exit,1,24.000000,3.400000
1772299440,exit,1,20.500000,6.900000
1772301600,entry,3,29.000000,-0.300000
1772301780,stop_loss,-3,11.500000,-52.800000
1772301900,entry,3,31.500000,-0.300000
1772301900,stop_loss,-3,13.000000,-55.800000
1772301960,entry,3,31.500000,-0.300000
1772302080,stop_loss,-3,7.500000,-72.300000
1772302140,entry,3,31.500000,-0.300000
1772302200,stop_loss,-3,9.500000,-66.300000
1772311320,entry,-3,35.500000,-0.300000
1772311380,stop_loss,3,50.500000,-45.300000
1772313420,entry,-3,33.000000,-0.300000
1772313420,exit,1,23.500000,9.400000
1772313480,exit,1,32.500000,0.400000
1772313540,exit,1,30.000000,2.900000
1772313840,entry,3,14.500000,-0.300000
1772313840,exit,-1,33.000000,18.400000
1772313900,exit,-1,16.000000,1.400000
1772313900,exit,-1,33.000000,18.400000
1772314080,entry,3,33.500000,-0.300000
1772314140,stop_loss,-3,8.000000,-76.800000
1772314260,entry,3,33.500000,-0.300000
1772314320,stop_loss,-3,5.000000,-85.800000
1772314560,entry,-3,33.000000,-0.300000
1772314620,exit,1,6.500000,26.400000
1772314680,exit,1,8.500000,24.400000
1772314740,exit,1,8.500000,24.400000
1772330880,entry,-3,32.500000,-0.300000
1772331060,stop_loss,3,39.000000,-19.800000
1772331180,entry,-3,33.500000,-0.300000
1772331480,exit,1,33.500000,-0.100000
1772332320,exit,1,33.000000,0.400000
1772332380,exit,1,30.500000,2.900000
1772337900,entry,-3,30.500000,-0.300000
1772338920,stop_loss,3,37.500000,-21.300000
1772344560,entry,-3,31.500000,-0.300000
1772344620,exit,1,31.000000,0.400000
1772344920,exit,1,30.500000,0.900000
1772347800,exit,1,30.500000,0.900000
1772348100,entry,3,30.500000,-0.300000
1772348400,exit,-1,31.000000,0.400000
1772348460,exit,-1,32.000000,1.400000
1772348520,exit,-1,32.000000,1.400000
1772350200,entry,-3,33.500000,-0.300000
1772350980,stop_loss,3,38.000000,-13.800000
1772352120,entry,-3,40.000000,-0.300000
1772354100,exit,1,40.000000,-0.100000
1772354160,exit,1,39.000000,0.900000
1772354220,exit,1,39.000000,0.900000
1772356440,entry,-3,42.500000,-0.300000
1772356740,exit,1,42.500000,-0.100000
1772357760,exit,1,41.500000,0.900000
1772362560,max_hold,1,44.000000,-1.600000
1772364300,entry,3,38.500000,-0.300000
1772364360,exit,-1,39.000000,0.400000
