timestamp,equity
1772031660,10000.000000
1772031720,10000.000000
1772031780,10000.000000
1772032080,10000.000000
1772032800,10000.000000
1772032920,10000.000000
1772032980,10000.000000
1772033580,10000.000000
1772033820,10000.000000
1772033940,10000.000000
1772034240,10000.000000
1772034720,10000.000000
1772034840,10000.000000
1772035500,10000.000000
1772035860,10000.000000
1772036040,10000.000000
1772036160,10000.000000
1772036220,10000.000000
1772036340,10000.000000
1772036400,10000.000000
1772036580,10000.000000
1772036640,10000.000000
1772036760,10000.000000
1772037060,10000.000000
1772037120,10000.000000
1772037420,10000.000000
1772037780,10000.000000
1772037840,10000.000000
1772038140,10000.000000
1772038260,10000.000000
1772038320,10000.000000
1772038380,10000.000000
1772038500,10000.000000
1772038920,10000.000000
1772038980,10000.000000
1772039040,10000.000000
1772039280,10000.000000
1772039640,10000.000000
1772040000,10000.000000
1772040060,10000.000000
1772040120,10000.000000
1772040240,10000.000000
1772040300,10000.000000
1772040360,10000.000000
1772040660,10000.000000
1772040900,10000.000000
1772041080,10000.000000
1772041200,10000.000000
1772041260,10000.000000
1772041380,10000.000000
1772041440,10000.000000
1772041500,10000.000000
1772041800,10000.000000
1772041860,10000.000000
1772042040,10000.000000
1772042160,10000.000000
1772042580,10000.000000
1772042640,10000.000000
1772042820,10000.000000
1772042880,10000.000000
1772043120,10000.000000
1772043180,10000.000000
1772043480,10000.000000
1772043600,10000.000000
1772044140,10000.000000
1772044200,10000.000000
1772044260,10000.000000
1772044320,10000.000000
1772044680,10000.000000
1772044800,10000.000000
1772045040,10000.000000
1772045340,10000.000000
1772045400,10000.000000
1772045460,10000.000000
1772045760,10000.000000
1772046060,10000.000000
1772046180,10000.000000
1772046360,9998.200000
1772046480,10003.600000
1772046540,10005.000000
1772046780,10004.400000
1772046840,10004.400000
1772046900,10004.400000
1772046960,10004.400000
1772047020,10004.400000
1772047080,10004.400000
1772047140,10004.400000
1772047200,10004.400000
1772047560,10004.400000
1772047920,10004.400000
1772048520,10004.400000
1772048880,10004.400000
1772048940,10004.400000
1772049180,10002.600000
1772049720,10002.600000
1772049780,10002.600000
1772049840,10002.600000
1772049900,10004.100000
1772049960,10001.100000
1772050020,10001.100000
1772050080,10001.100000
1772050140,10001.100000
1772050500,10002.600000
1772050800,10002.600000
1772051100,10004.100000
1772051160,10002.600000
1772051520,10002.600000
1772051760,10002.600000
1772051820,10002.600000
1772052240,10002.600000
1772052420,10002.600000
1772052480,10002.600000
1772052540,10002.600000
1772052600,10002.600000
1772052660,10002.600000
1772052720,10002.600000
1772052780,10002.600000
1772052900,10002.600000
1772052960,10002.600000
1772053080,10002.600000
1772053140,10002.600000
1772053200,10002.600000
1772053260,10002.600000
1772053320,10002.600000
1772053380,10002.600000
1772053440,10002.600000
1772053560,10002.600000
1772053620,10002.600000
1772053680,10002.600000
1772053740,10002.600000
1772053800,10002.600000
1772053860,10002.600000
1772053920,10002.600000
1772054040,10002.600000
1772054160,10002.600000
1772054220,10002.600000
1772054280,10002.600000
1772054340,10002.600000
1772054400,10002.600000
1772054460,10002.600000
1772054520,10002.600000
1772054580,10002.600000
1772054640,10002.600000
1772054700,10002.600000
1772054820,10002.600000
1772054880,10002.600000
1772054940,10002.600000
1772055000,9998.100000
1772055060,9987.300000
1772055120,9987.300000
1772055180,9987.300000
1772055240,9987.300000
1772055360,9987.300000
1772055420,9987.300000
1772055540,9987.300000
1772055720,9987.300000
1772055780,9987.300000
1772055840,9987.300000
1772055900,9987.300000
1772056020,9987.300000
1772056080,9987.300000
1772056140,9987.300000
1772056500,9987.300000
1772056680,9987.300000
1772056860,9987.300000
1772056980,9987.300000
1772057040,9987.300000
1772057100,9987.300000
1772057160,9987.300000
1772057220,9987.300000
1772057340,9987.300000
1772057400,9987.300000
1772057520,9987.300000
1772057580,9987.300000
1772057640,9987.300000
1772057700,9987.300000
1772057760,9987.300000
1772057820,9987.300000
1772057880,9987.300000
1772058000,9987.300000
1772058060,9987.300000
1772058180,9987.300000
1772058240,9987.300000
1772058300,9987.300000
1772058360,9987.300000
1772058480,9987.300000
1772058540,9987.300000
