timestamp,action,qty,price,pnl
1772057280,entry,2,13.500000,-0.200000
1772063700,max_hold,-1,11.500000,-2.100000
1772063760,max_hold,-1,11.500000,-2.100000
1772087220,entry,-2,8.500000,-0.200000
1772087880,exit,1,8.500000,-0.100000
1772090520,exit,1,8.500000,-0.100000
1772091420,entry,2,8.500000,-0.200000
1772102040,max_hold,-2,4.500000,-8.200000
1772111520,entry,2,3.500000,-0.200000
1772112060,exit,-1,3.500000,-0.100000
1772112300,exit,-1,3.500000,-0.100000
1772118300,entry,-2,5.500000,-0.200000
1772119800,stop_loss,2,9.500000,-8.200000
1772133060,entry,-2,17.500000,-0.200000
1772133120,stop_loss,2,25.500000,-16.200000
1772133360,entry,-2,20.500000,-0.200000
1772133420,stop_loss,2,24.500000,-8.200000
1772135880,entry,-2,20.500000,-0.200000
1772135940,exit,1,22.500000,-2.100000
1772136060,exit,1,19.500000,0.900000
1772136240,entry,-2,17.500000,-0.200000
1772136720,stop_loss,1,33.500000,-16.100000
1772136840,stop_loss,1,35.500000,-18.100000
1772161320,entry,-2,22.500000,-0.200000
1772161920,stop_loss,2,28.500000,-12.200000
1772176980,entry,-2,28.500000,-0.200000
1772180580,max_hold,2,32.500000,-8.200000
1772191860,entry,2,29.500000,-0.200000
1772193840,stop_loss,-2,24.500000,-10.200000
1772199060,entry,-2,29.500000,-0.200000
1772201640,exit,1,30.500000,-1.100000
1772202000,exit,1,30.500000,-1.100000
1772209260,entry,-2,28.500000,-0.200000
1772209740,exit,1,29.500000,-1.100000
1772210040,exit,1,23.500000,4.900000
1772210340,entry,-1,30.500000,-0.100000
1772211480,exit,1,35.500000,-5.100000
1772247120,entry,-1,30.500000,-0.100000
1772248320,exit,1,31.500000,-1.100000
1772249820,entry,2,22.500000,-0.200000
1772252940,exit,-1,21.500000,-1.100000
1772253120,exit,-1,22.500000,-0.100000
1772254080,entry,-2,27.500000,-0.200000
1772254980,stop_loss,2,33.500000,-12.200000
1772280960,entry,1,7.500000,-0.100000
1772281200,exit,-1,5.500000,-2.100000
1772338860,entry,2,35.500000,-0.200000
1772342220,exit,-1,33.500000,-2.100000
1772345340,max_hold,-1,33.500000,-2.100000
1772348160,entry,1,19.500000,-0.100000
1772351640,max_hold,-1,16.500000,-3.100000
1772354640,entry,-2,17.500000,-0.200000
1772355420,stop_loss,2,23.500000,-12.200000
1772365560,entry,-2,21.500000,-0.200000
1772368800,exit,1,21.500000,-0.100000
1772368800,max_hold,1,21.500000,-0.100000
1772374080,entry,-1,30.500000,-0.100000
1772374380,exit,1,29.500000,0.900000
1772377500,entry,-1,30.500000,-0.100000
1772378400,exit,1,4.500000,25.900000
1772417940,entry,-2,6.500000,-0.200000
1772419320,exit,1,8.500000,-2.100000
1772420520,exit,1,5.500000,0.900000
1772456940,entry,-2,5.500000,-0.200000
1772458020,exit,1,3.500000,1.900000
1772458080,exit,1,3.500000,1.900000
1772463960,entry,-2,0.500000,-0.200000
1772464200,stop_loss,2,23.500000,-46.200000
1772503500,entry,-2,30.500000,-0.200000
1772503500,stop_loss,2,32.500000,-4.200000
1772508000,entry,-2,30.500000,-0.200000
1772511960,max_hold,2,33.500000,-6.200000
1772519340,entry,-2,32.500000,-0.200000
1772521980,exit,1,32.500000,-0.100000
1772522460,max_hold,1,32.500000,-0.100000
1772533380,entry,2,29.500000,-0.200000
1772534520,exit,-1,29.500000,-0.100000
1772534760,exit,-1,32.500000,2.900000
1772540700,entry,-2,34.500000,-0.200000
1772541360,exit,1,35.500000,-1.100000
1772543220,stop_loss,1,39.500000,-5.100000
1772550180,entry,2,44.500000,-0.200000
1772550240,exit,-1,49.500000,4.900000
1772550300,exit,-1,49.500000,4.900000
1772552760,entry,2,47.500000,-0.200000
1772553240,stop_loss,-2,42.500000,-10.200000
1772555160,entry,2,44.500000,-0.200000
1772555220,stop_loss,-2,37.500000,-14.200000
1772557800,entry,-1,41.500000,-0.100000
1772559480,stop_loss,1,44.500000,-3.100000
1772560260,entry,-1,47.500000,-0.100000
1772560560,stop_loss,1,58.500000,-11.100000
1772572740,entry,-2,-0.500000,-0.200000
1772574660,max_hold,2,2.500000,-6.200000
1772589900,entry,-2,39.500000,-0.200000
1772589960,exit,1,31.500000,7.900000
1772592360,exit,1,40.500000,-1.100000
