timestamp,price,rolling_mean,rolling_std,spike_flag,confirmation_status,action_taken,position,cash,equity,realized_pnl,unrealized_pnl
1772031660,23.000000,23.000000,0.000000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772031720,23.000000,23.000000,0.000000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772031780,22.000000,22.666667,0.471405,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032080,22.500000,22.625000,0.414578,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032800,23.000000,22.700000,0.400000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032920,22.500000,22.666667,0.372678,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032980,22.000000,22.571429,0.416497,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033580,21.000000,22.375000,0.649519,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033820,21.000000,22.222222,0.749485,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033940,21.000000,22.100000,0.800000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034240,21.000000,22.000000,0.825723,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034720,24.000000,22.166667,0.964653,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034840,20.000000,22.000000,1.091928,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035500,19.000000,21.785714,1.305405,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035860,19.000000,21.600000,1.439907,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036040,19.000000,21.437500,1.529655,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036160,18.500000,21.264706,1.637049,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036220,18.000000,21.083333,1.757919,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036340,17.500000,20.894737,1.888880,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036400,17.500000,20.725000,1.984156,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036580,17.500000,20.571429,2.054529,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036640,17.500000,20.431818,2.106783,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036760,17.500000,20.304348,2.145466,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037060,17.500000,20.187500,2.173766,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037120,17.500000,20.080000,2.193992,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037420,17.500000,19.980769,2.207856,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037780,17.500000,19.888889,2.216660,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037840,17.500000,19.803571,2.221403,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772038140,17.500000,19.724138,2.222868,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772038260,17.500000,19.650000,2.221674,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
