timestamp,price,rolling_mean,rolling_std,spike_flag,confirmation_status,action_taken,position,cash,equity,realized_pnl,unrealized_pnl
1772463600,24.000000,24.000000,0.000000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772464200,35.000000,29.500000,5.500000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772464800,35.000000,31.333333,5.185450,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772465400,35.000000,32.250000,4.763140,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772466000,34.500000,32.700000,4.354308,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772466600,31.000000,32.416667,4.025095,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772467200,31.500000,32.285714,3.740294,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772467800,31.500000,32.187500,3.508361,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772468400,31.500000,32.111111,3.314763,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772469000,32.500000,32.150000,3.146824,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772469600,35.000000,32.409091,3.110234,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772470200,35.000000,32.625000,3.062713,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772470800,34.500000,32.769231,2.984675,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772471400,34.500000,32.892857,2.910440,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772472000,34.500000,33.000000,2.840188,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772472600,36.000000,33.187500,2.844265,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772473200,34.500000,33.264706,2.776570,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772473800,34.000000,33.305556,2.703593,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772474400,34.500000,33.368421,2.644966,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772475000,29.500000,33.175000,2.712356,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772475600,29.500000,33.000000,2.760262,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772476200,28.500000,32.795455,2.855056,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772476800,28.500000,32.608696,2.926478,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772477400,28.500000,32.437500,2.980186,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772478000,28.500000,32.280000,3.020199,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772478600,28.500000,32.134615,3.049457,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772479200,29.000000,32.018519,3.050445,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772479800,29.000000,31.910714,3.047404,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772480400,28.500000,31.793103,3.058389,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772481000,28.500000,31.683333,3.064537,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772481600,28.500000,31.580645,3.066722,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772482200,28.500000,31.484375,3.065647,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772482800,28.500000,31.393939,3.061881,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
