timestamp,price,rolling_mean,rolling_std,spike_flag,confirmation_status,action_taken,position,cash,equity,realized_pnl,unrealized_pnl
1772031660,45.000000,45.000000,0.000000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772031720,25.500000,35.250000,9.750000,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772031780,17.500000,29.333333,11.549411,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032200,33.000000,30.250000,10.127315,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032320,16.500000,27.500000,10.597169,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772032800,17.000000,25.750000,10.435317,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033040,16.500000,24.428571,10.189030,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033160,17.000000,23.500000,9.842510,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033220,17.500000,22.833333,9.469248,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033760,9.000000,21.450000,9.895580,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033820,10.000000,20.409091,9.992766,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033880,10.000000,19.541667,9.990534,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772033940,10.000000,18.807692,9.929634,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034000,10.500000,18.214286,9.804726,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034060,10.500000,17.700000,9.665747,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034120,10.500000,17.250000,9.519716,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034180,10.000000,16.823529,9.391707,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034240,10.000000,16.444444,9.259963,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034300,9.500000,16.078947,9.145409,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034360,10.000000,15.775000,9.011763,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034420,9.500000,15.476190,8.895526,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034660,9.000000,15.181818,8.795073,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772034780,10.500000,14.978261,8.654577,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035440,13.000000,14.895833,8.481572,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035500,15.500000,14.920000,8.311053,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035860,15.000000,14.923077,8.149672,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772035920,15.000000,14.925926,7.997342,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036040,15.000000,14.928571,7.853246,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036100,11.000000,14.793103,7.749880,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036280,10.000000,14.633333,7.668043,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036580,11.000000,14.516129,7.570618,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036640,13.000000,14.468750,7.456056,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772036700,13.500000,14.439394,7.344094,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037360,13.000000,14.397059,7.239373,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037420,13.500000,14.371429,7.136769,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772037720,15.000000,14.388889,7.037707,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772038020,15.500000,14.418919,6.944289,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772038860,17.500000,14.500000,6.870034,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772038920,18.000000,14.589744,6.803913,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039040,18.000000,14.675000,6.739390,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039100,17.500000,14.743902,6.670944,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039160,20.000000,14.869048,6.639581,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039460,18.500000,14.953488,6.584702,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039520,18.000000,15.022727,6.525261,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039640,17.500000,15.077778,6.462675,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039760,17.500000,15.130435,6.401796,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039880,16.500000,15.159574,6.336408,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772039940,17.500000,15.208333,6.278961,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772040240,17.500000,15.255102,6.223001,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772040360,17.500000,15.300000,6.168468,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772040600,17.500000,14.750000,4.494719,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772040720,17.000000,14.580000,4.238349,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772040960,17.000000,14.570000,4.232033,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772041020,17.000000,14.250000,3.336540,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772041680,17.500000,14.270000,3.352924,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772041860,18.000000,14.290000,3.372077,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772042460,17.500000,14.310000,3.388053,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772042520,18.000000,14.330000,3.406773,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772042640,17.500000,14.330000,3.406773,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772042820,18.000000,14.510000,3.357812,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772042880,18.000000,14.670000,3.329580,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043000,17.500000,14.820000,3.284448,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043060,17.500000,14.970000,3.231733,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043120,17.500000,15.110000,3.186362,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043180,16.500000,15.230000,3.122835,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043240,16.500000,15.350000,3.053277,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043300,17.500000,15.500000,2.969848,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043360,17.500000,15.650000,2.876195,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043420,17.500000,15.810000,2.749345,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043480,17.500000,15.960000,2.630285,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043540,17.500000,16.120000,2.470951,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043600,16.500000,16.270000,2.252132,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043660,17.500000,16.410000,2.101642,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043720,17.500000,16.500000,2.049390,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043780,16.500000,16.520000,2.044407,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043840,17.500000,16.570000,2.037179,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043900,16.500000,16.600000,2.024846,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772043960,16.500000,16.630000,2.011989,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044020,17.500000,16.760000,1.847268,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044080,17.500000,16.910000,1.576991,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044140,16.500000,17.020000,1.334016,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044200,17.500000,17.110000,1.205363,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044260,17.500000,17.190000,1.090367,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044320,17.500000,17.280000,0.911921,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044380,16.500000,17.340000,0.744580,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044440,17.500000,17.390000,0.665507,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044500,17.500000,17.430000,0.608358,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044560,16.500000,17.410000,0.622013,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044620,16.500000,17.380000,0.628967,none,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772044740,15.000000,17.320000,0.705408,down,na,none,0,10000.000000,10000.000000,0.000000,0.000000
1772045040,14.500000,17.260000,0.807713,down,rejected,none,0,10000.000000,10000.000000,0.000000,0.000000
1772045400,15.000000,17.160000,0.770973,none,confirmed,enter,3,9953.200000,9998.200000,-0.300000,-1.500000
1772045760,14.500000,17.080000,0.832827,none,na,none,3,9953.200000,9996.700000,-0.300000,-3.000000
1772045820,20.000000,17.120000,0.919565,none,na,gradual_exit,2,9972.600000,10012.600000,3.600000,9.000000
1772045880,16.500000,17.100000,0.921954,none,na,gradual_exit,1,9988.500000,10005.000000,4.000000,1.000000
1772046060,17.000000,17.090000,0.920272,none,na,gradual_exit,0,10004.900000,10004.900000,4.900000,0.000000
1772046120,21.000000,17.180000,1.066583,up,na,none,0,10004.900000,10004.900000,4.900000,0.000000
1772046240,16.500000,17.160000,1.069766,none,confirmed,enter,-3,10052.600000,10003.100000,4.600000,-1.500000
1772046300,16.500000,17.140000,1.072567,none,na,none,-3,10052.600000,10003.100000,4.600000,-1.500000
1772046420,16.000000,17.110000,1.083005,none,na,none,-3,10052.600000,10004.600000,4.600000,0.000000
1772046600,16.500000,17.090000,1.084850,none,na,none,-3,10052.600000,10003.100000,4.600000,-1.500000
1772046840,16.000000,17.070000,1.095491,none,na,none,-3,10052.600000,10004.600000,4.600000,0.000000
1772047140,15.500000,17.040000,1.117318,none,na,gradual_exit,-2,10036.500000,10005.500000,4.500000,1.000000
1772047380,15.500000,17.010000,1.137937,none,na,none,-2,10036.500000,10005.500000,4.500000,1.000000
1772047800,15.500000,16.970000,1.155032,none,na,none,-2,10036.500000,10005.500000,4.500000,1.000000
1772047860,13.000000,16.870000,1.272046,none,na,gradual_exit,-1,10022.900000,10009.900000,6.900000,3.000000
1772048520,10.000000,16.720000,1.591100,none,na,gradual_exit,0,10012.300000,10012.300000,12.300000,0.000000
1772048580,7.000000,16.500000,2.083267,down,na,none,0,10012.300000,10012.300000,12.300000,0.000000
1772048640,7.000000,16.290000,2.465948,down,rejected,none,0,10012.300000,10012.300000,12.300000,0.000000
1772048760,6.500000,16.060000,2.808273,down,rejected,none,0,10012.300000,10012.300000,12.300000,0.000000
1772048940,6.000000,15.820000,3.126915,down,rejected,none,0,10012.300000,10012.300000,12.300000,0.000000
1772049120,5.500000,15.580000,3.434181,down,rejected,none,0,10012.300000,10012.300000,12.300000,0.000000
1772049180,6.000000,15.350000,3.674575,none,confirmed,enter,3,9992.500000,10010.500000,12.000000,-1.500000
1772049240,5.500000,15.110000,3.910614,none,na,none,3,9992.500000,10009.000000,12.000000,-3.000000
1772049360,5.500000,14.890000,4.129516,none,na,none,3,9992.500000,10009.000000,12.000000,-3.000000
1772049840,5.500000,14.670000,4.326211,none,na,none,3,9992.500000,10009.000000,12.000000,-3.000000
1772050440,5.500000,14.430000,4.492227,none,na,none,3,9992.500000,10009.000000,12.000000,-3.000000
1772050500,5.500000,14.190000,4.639925,none,na,none,3,9992.500000,10009.000000,12.000000,-3.000000
